id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status
765271642,3,839241,0,0,28.58,93537.78,39.19,284840.06,b0
765289819,4,839287,0,0,28.77,93547.03,38.65,194565.84,b0
765281116,5,839333,0,0,28.47,93583.09,38.83,204350.42,b0
765280092,6,839380,0,0,28.56,93578.91,38.44,183446.80,b0
765271896,7,839426,0,0,28.19,93571.60,40.38,180345.19,b0
765285466,8,839472,0,0,27.94,93545.55,40.22,248001.94,b0
765274459,1,839518,0,0,28.25,93551.49,39.89,203134.30,b0
765272923,2,839564,0,0,28.27,93572.34,40.04,199921.91,b0
765271642,3,839610,0,0,28.57,93536.63,39.18,285794.03,b0
765289819,4,839657,0,0,28.78,93549.04,38.64,194012.89,b0
765281116,5,839703,0,0,28.47,93582.37,38.83,204472.84,b0
765280092,6,839749,0,0,28.56,93577.49,38.44,184438.05,b0
765271896,7,839795,0,0,28.19,93571.20,40.37,180535.97,b0
765285466,8,839841,0,0,27.94,93545.93,40.20,245858.34,b0
765274459,1,839887,0,0,28.23,93552.23,39.89,203740.55,b0
765272923,2,839934,0,0,28.25,93572.09,40.03,199921.91,b0
765271642,3,839980,0,0,28.57,93534.26,39.19,287964.00,b0
765289819,4,840026,0,0,28.77,93548.98,38.64,194012.89,b0
765281116,5,840072,0,0,28.48,93581.73,38.83,204595.41,b0
765280092,6,840118,0,0,28.57,93576.87,38.44,184637.58,b0
765271896,7,840164,0,0,28.20,93570.41,40.38,180535.97,b0
765285466,8,840210,0,0,27.95,93544.60,40.22,246390.77,b0
765274459,1,840257,0,0,28.22,93550.81,39.89,204106.05,b0
765272923,2,840303,0,0,28.23,93573.68,40.06,200863.08,b0
765271642,3,840349,0,0,28.56,93534.55,39.17,286513.72,b0
765289819,4,840395,0,0,28.77,93548.94,38.65,194344.28,b0
765281116,5,840441,0,0,28.47,93583.70,38.82,204718.11,b0
765280092,6,840487,0,0,28.57,93577.84,38.42,185641.77,b0
765271896,7,840533,0,0,28.20,93571.33,40.36,181110.72,b0
765285466,8,840579,0,0,27.95,93545.36,40.21,246746.98,b0
765274459,1,840626,0,0,28.20,93551.57,39.89,203984.06,b0
765272923,2,840672,0,0,28.22,93573.10,40.05,200273.81,b0
765271642,3,840718,0,0,28.55,93535.95,39.17,288450.72,b0
765289819,4,840764,0,0,28.76,93548.00,38.65,195121.95,b0
765281116,5,840810,0,0,28.48,93582.10,38.83,206077.69,b0
765280092,6,840856,0,0,28.58,93578.05,38.44,184837.55,b0
765271896,7,840902,0,0,28.20,93570.11,40.36,181495.92,b0
765285466,8,840949,0,0,27.96,93546.37,40.23,247104.25,b0
765274459,1,840995,0,0,28.18,93551.24,39.88,205087.13,b0
765272923,2,841041,0,0,28.20,93572.51,40.06,201099.77,b0
765271642,3,841087,0,0,28.54,93536.56,39.18,290167.19,b0
765289819,4,841133,0,0,28.75,93546.85,38.64,194565.84,b0
765281116,5,841179,0,0,28.47,93582.41,38.82,205953.34,b0
765280092,6,841226,0,0,28.57,93576.71,38.42,186249.55,b0
765271896,7,841272,0,0,28.21,93571.02,40.36,181689.14,b0
765285466,8,841318,0,0,27.97,93546.42,40.20,246925.48,b0
765274459,1,841364,0,0,28.18,93550.33,39.91,204106.05,b0
765272923,2,841410,0,0,28.20,93571.58,40.07,200744.95,b0
765271642,3,841456,0,0,28.54,93537.30,39.17,289674.69,b0
765289819,4,841503,0,0,28.74,93548.58,38.62,196469.69,b0
765281116,5,841549,0,0,28.47,93582.18,38.83,207834.38,b0
765280092,6,841595,0,0,28.57,93577.29,38.42,186656.94,b0
765271896,7,841641,0,0,28.21,93572.29,40.36,181689.14,b0
765285466,8,841687,0,0,27.96,93544.56,40.19,248001.94,b0
765274459,1,841733,0,0,28.18,93551.79,39.88,205087.13,b0
765272923,2,841779,0,0,28.20,93573.95,40.08,202892.81,b0
765271642,3,841826,0,0,28.54,93535.49,39.16,289183.84,b0
765289819,4,841872,0,0,28.74,93548.77,38.63,195121.95,b0
765281116,5,841918,0,0,28.46,93581.77,38.82,205705.11,b0
765280092,6,841964,0,0,28.57,93577.94,38.43,186453.02,b0
765271896,7,842010,0,0,28.21,93571.60,40.34,182466.14,b0
765285466,8,842056,0,0,27.97,93543.75,40.20,247642.08,b0
765274459,1,842103,0,0,28.17,93552.72,39.89,205705.11,b0
765272923,2,842149,0,0,28.18,93572.08,40.08,201932.56,b0
765271642,3,842195,0,0,28.53,93538.66,39.19,289920.72,b0
765289819,4,842241,0,0,28.73,93547.82,38.64,196696.13,b0
765281116,5,842287,0,0,28.46,93581.61,38.81,208341.81,b0
765280092,6,842333,0,0,28.57,93579.41,38.42,186249.55,b0
765271896,7,842379,0,0,28.22,93573.21,40.37,183053.27,b0
765285466,8,842425,0,0,27.98,93547.43,40.18,248543.69,b0
765274459,1,842472,0,0,28.17,93549.62,39.91,205581.20,b0
765272923,2,842518,0,0,28.20,93575.03,40.09,201932.56,b0
765271642,3,842564,0,0,28.52,93534.83,39.18,292154.06,b0
765289819,4,842610,0,0,28.73,93548.70,38.64,196696.13,b0
765281116,5,842656,0,0,28.45,93582.41,38.83,207455.42,b0
765280092,6,842702,0,0,28.56,93579.06,38.42,191401.88,b0
765271896,7,842748,0,0,28.20,93571.88,40.33,182076.81,b0
765285466,8,842794,0,0,27.96,93544.39,40.20,249087.81,b0
765274459,1,842841,0,0,28.18,93550.70,39.93,205829.14,b0
765272923,2,842887,0,0,28.20,93574.14,40.11,202772.28,b0
765271642,3,842933,0,0,28.53,93536.11,39.17,292154.06,b0
765289819,4,842979,0,0,28.72,93547.61,38.64,196131.02,b0
765281116,5,843025,0,0,28.45,93583.27,38.81,207834.38,b0
765280092,6,843071,0,0,28.56,93579.09,38.42,191724.39,b0
765271896,7,843118,0,0,28.20,93569.91,40.33,182857.14,b0
765285466,8,843164,0,0,27.97,93546.06,40.18,247821.88,b0
765274459,1,843210,0,0,28.20,93550.84,39.94,206077.69,b0
765272923,2,843256,0,0,28.22,93573.83,40.12,202651.89,b0
765271642,3,843302,0,0,28.54,93536.72,39.20,291157.25,b0
765289819,4,843348,0,0,28.74,93549.47,38.64,197264.50,b0
765281116,5,843395,0,0,28.45,93581.44,38.82,206326.81,b0
765280092,6,843441,0,0,28.56,93577.10,38.42,190973.52,b0
765271896,7,843487,0,0,28.20,93571.15,40.34,183053.27,b0
765285466,8,843533,0,0,27.97,93547.37,40.17,250000.00,b0
765274459,1,843579,0,0,28.21,93549.91,39.94,205953.34,b0
765272923,2,843625,0,0,28.23,93574.23,40.13,202411.55,b0
765271642,3,843671,0,0,28.55,93535.00,39.18,292906.19,b0
765289819,4,843718,0,0,28.74,93546.97,38.65,197721.56,b0
765281116,5,843764,0,0,28.45,93581.69,38.80,209364.14,b0
765280092,6,843810,0,0,28.57,93578.65,38.41,191401.88,b0
765271896,7,843856,0,0,28.21,93572.29,40.33,183249.83,b0
765285466,8,843902,0,0,27.98,93546.42,40.17,249817.03,b0
765274459,1,843948,0,0,28.22,93551.54,39.94,206077.69,b0
765272923,2,843995,0,0,28.23,93572.77,40.14,202531.64,b0
765271642,3,844041,0,0,28.55,93535.59,39.19,291654.81,b0
765289819,4,844087,0,0,28.74,93548.42,38.66,197492.77,b0
765281116,5,844133,0,0,28.46,93580.87,38.83,207834.38,b0
765280092,6,844179,0,0,28.57,93576.39,38.42,190760.06,b0
765271896,7,844225,0,0,28.22,93570.74,40.35,183249.83,b0
765285466,8,844271,0,0,27.99,93545.95,40.17,250000.00,b0
765274459,1,844318,0,0,28.21,93550.09,39.95,205953.34,b0
765272923,2,844364,0,0,28.23,93573.13,40.16,201932.56,b0
765271642,3,844410,0,0,28.55,93536.84,39.19,293409.75,b0
765289819,4,844456,0,0,28.75,93548.83,38.66,198065.77,b0
765281116,5,844502,0,0,28.47,93583.48,38.82,208724.02,b0
765280092,6,844548,0,0,28.58,93576.63,38.42,190760.06,b0
765271896,7,844594,0,0,28.23,93570.86,40.32,182857.14,b0
765285466,8,844640,0,0,27.99,93545.66,40.17,250183.23,b0
765274459,1,844687,0,0,28.21,93550.47,39.94,207077.86,b0
765272923,2,844733,0,0,28.22,93574.02,40.15,202411.55,b0
765271642,3,844779,0,0,28.55,93536.13,39.19,291904.22,b0
765289819,4,844825,0,0,28.74,93548.77,38.66,197721.56,b0
765281116,5,844871,0,0,28.47,93581.10,38.83,208851.72,b0
765280092,6,844917,0,0,28.58,93577.00,38.42,192481.20,b0
765271896,7,844963,0,0,28.23,93572.26,40.33,183842.02,b0
765285466,8,845010,0,0,27.99,93544.55,40.16,250366.75,b0
765274459,1,845056,0,0,28.20,93548.66,39.96,207203.56,b0
765272923,2,845102,0,0,28.21,93573.82,40.16,203134.30,b0
765271642,3,845148,0,0,28.55,93536.46,39.18,293662.19,b0
765289819,4,845194,0,0,28.74,93548.09,38.67,198065.77,b0
765281116,5,845240,0,0,28.47,93582.93,38.82,208979.59,b0
765280092,6,845287,0,0,28.57,93578.21,38.42,190866.73,b0
765271896,7,845333,0,0,28.22,93571.81,40.32,183842.02,b0
765285466,8,845379,0,0,27.98,93545.72,40.15,250734.58,b0
765274459,1,845425,0,0,28.19,93549.95,39.97,207834.38,b0
765272923,2,845471,0,0,28.21,93573.45,40.17,203497.61,b0
765271642,3,845517,0,0,28.55,93538.09,39.21,293157.75,b0
765289819,4,845563,0,0,28.75,93547.05,38.66,198526.56,b0
765281116,5,845610,0,0,28.47,93580.23,38.81,210526.31,b0
765280092,6,845656,0,0,28.58,93578.94,38.40,191509.25,b0
765271896,7,845702,0,0,28.22,93572.91,40.32,184238.94,b0
765285466,8,845748,0,0,27.97,93544.34,40.15,251288.34,b0
765274459,1,845794,0,0,28.20,93551.57,39.96,207077.86,b0
765272923,2,845840,0,0,28.21,93571.07,40.18,203376.36,b0
765271642,3,845887,0,0,28.56,93537.05,39.20,294930.88,b0
765289819,4,845933,0,0,28.74,93548.45,38.68,198065.77,b0
765281116,5,845979,0,0,28.48,93581.79,38.83,210526.31,b0
765280092,6,846025,0,0,28.58,93578.95,38.41,191832.14,b0
765271896,7,846071,0,0,28.21,93571.42,40.31,184438.05,b0
765285466,8,846117,0,0,27.97,93546.80,40.12,252590.03,b0
765274459,1,846164,0,0,28.21,93550.83,39.96,206701.66,b0
765272923,2,846210,0,0,28.22,93574.20,40.18,203862.23,b0
765271642,3,846256,0,0,28.56,93536.34,39.20,294168.34,b0
765289819,4,846302,0,0,28.75,93547.98,38.66,199338.14,b0
765281116,5,846348,0,0,28.48,93582.35,38.81,210526.31,b0
765280092,6,846394,0,0,28.58,93577.35,38.42,191940.02,b0
765271896,7,846440,0,0,28.21,93570.89,40.32,184438.05,b0
765285466,8,846486,0,0,27.96,93546.02,40.12,251103.48,b0
765274459,1,846533,0,0,28.20,93551.39,39.97,207077.86,b0
765272923,2,846579,0,0,28.22,93574.38,40.18,204963.97,b0
